Wall time,Step,Value
1713990004.395098,39200,16.838790893554688
1713990008.5795083,39280,12.648834228515625
1713990011.732896,39340,19.711822509765625
1713990012.2538047,39350,14.119873046875
1713990014.351556,39390,13.7000732421875
1713990020.1113415,39500,14.486907958984375
1713990023.2487683,39560,17.313934326171875
1713990026.4007928,39620,15.757736206054688
1713990027.9713,39650,14.239547729492188
1713990035.830093,39800,9.302169799804688
1713990037.930912,39840,13.910858154296875
1713990041.605,39910,11.3211669921875
1713990043.7016068,39950,15.72882080078125
1713990046.3188083,40000,17.358627319335938
1713990048.9412637,40050,18.804840087890625
1713990051.0380168,40090,13.98126220703125
1713990051.5624619,40100,11.778793334960938
1713990058.5771828,40210,15.364578247070312
1713990059.0998542,40220,22.159042358398438
1713990064.8437793,40330,15.671310424804688
1713990065.893996,40350,16.4910888671875
1713990066.4188254,40360,12.044998168945312
1713990070.1189902,40430,12.841766357421875
1713990071.169235,40450,17.655380249023438
1713990071.690948,40460,6.5177764892578125
1713990072.2142582,40470,13.75482177734375
1713990072.7350953,40480,17.454254150390625
1713990075.879766,40540,11.026504516601562
1713990087.4089894,40760,17.390121459960938
1713990096.3292089,40930,11.249984741210938
1713990098.958622,40980,8.828018188476562
1713990099.4800885,40990,13.752532958984375
1713990100.5330737,41010,8.524154663085938
1713990104.7237053,41090,9.811019897460938
1713990111.0063953,41210,12.36767578125
1713990136.3133838,41670,15.895233154296875
1713990138.932944,41720,11.151382446289062
1713990143.6739957,41810,21.09234619140625
1713990144.1959293,41820,19.0433349609375
1713990149.972601,41930,18.664276123046875
1713990150.4956853,41940,8.5672607421875
1713990151.5448291,41960,13.495376586914062
1713990152.5919812,41980,15.052520751953125
1713990154.1657023,42010,17.745635986328125
1713990154.6874683,42020,9.269882202148438
1713990155.731293,42040,15.007537841796875
1713990167.7745316,42270,10.745956420898438
1713990170.4037144,42320,19.911331176757812
1713990171.9746258,42350,6.5917816162109375
1713990174.7960086,42380,13.9439697265625
1713990177.4138072,42430,13.082000732421875
1713990183.1808007,42540,23.657806396484375
1713990187.8906987,42630,11.3846435546875
1713990189.4578466,42660,13.403274536132812
1713990189.9784975,42670,11.305755615234375
1713990194.6976013,42760,12.310089111328125
1713990197.8375754,42820,13.906646728515625
1713990206.211716,42980,10.471527099609375
1713990209.3578398,43040,16.449844360351562
1713990211.451137,43080,23.500961303710938
1713990213.022967,43110,11.494476318359375
1713990216.157516,43170,13.905609130859375
1713990217.2098515,43190,7.48565673828125
1713990221.9292448,43280,15.013473510742188
1713990224.024887,43320,19.83050537109375
1713990227.1643407,43380,14.983001708984375
1713990229.7845614,43430,13.9608154296875
1713990234.1914248,43490,12.515182495117188
1713990238.9009116,43580,10.555023193359375
1713990242.565844,43650,14.55364990234375
1713990244.6613002,43690,12.270767211914062
1713990249.3867984,43780,18.875808715820312
1713990257.2569017,43930,10.133331298828125
1713990260.926247,44000,13.474227905273438
1713990262.499818,44030,13.922943115234375
1713990263.5511413,44050,15.723159790039062
1713990264.0774024,44060,9.280914306640625
1713990266.174142,44100,21.635879516601562
1713990266.7002783,44110,13.689041137695312
1713990273.4956093,44240,16.500946044921875
1713990276.6503532,44300,12.796676635742188
1713990277.1721375,44310,19.248809814453125
1713990278.223039,44330,8.213027954101562
1713990281.3620083,44390,11.268814086914062
1713990282.9304988,44420,15.476425170898438
1713990286.0685656,44480,12.438751220703125
1713990288.164414,44520,19.687454223632812
1713990291.830818,44590,13.552215576171875
1713990298.3693407,44690,17.595413208007812
1713990301.5420246,44750,10.689651489257812
1713990303.6371162,44790,20.62860107421875
1713990305.2102427,44820,13.318649291992188
1713990309.4064698,44900,11.944442749023438
1713990310.4582798,44920,9.379196166992188
1713990317.2783773,45050,8.737869262695312
1713990319.3857584,45090,10.79730224609375
1713990319.911094,45100,8.8812255859375
1713990329.8835902,45290,11.866607666015625
1713990330.409386,45300,19.215072631835938
1713990331.9769156,45330,12.696090698242188
1713990335.6723933,45400,10.224899291992188
1713990336.7257879,45420,11.99798583984375
1713990340.9162796,45500,20.619659423828125
1713990341.9668252,45520,5.8244781494140625
1713990342.4897358,45530,18.394943237304688
1713990349.3127341,45660,16.82916259765625
1713990350.362761,45680,11.67694091796875
1713990356.8598678,45780,6.9117889404296875
1713990358.431405,45810,17.27813720703125
1713990364.1876657,45920,13.832962036132812
1713990365.7575037,45950,21.687240600585938
1713990366.7995327,45970,10.889663696289062
1713990367.845935,45990,13.426513671875
1713990374.1215606,46110,16.79962158203125
1713990383.0547824,46280,15.036209106445312
1713990385.682439,46330,11.363067626953125
1713990390.9288833,46430,11.13543701171875
1713990394.0674133,46490,14.207992553710938
1713990397.7353494,46560,7.00299072265625
1713990400.8832536,46620,6.93756103515625
1713990401.930312,46640,11.98309326171875
1713990404.033923,46680,12.310379028320312
1713990407.694223,46750,11.998336791992188
1713990408.2180536,46760,9.460540771484375
1713990408.7401767,46770,16.609146118164062
1713990415.2599664,46870,25.61395263671875
1713990426.2629604,47080,12.737899780273438
1713990428.8818305,47130,14.289962768554688
1713990431.5086539,47180,12.306549072265625
1713990434.650523,47240,9.910964965820312
1713990439.8786776,47340,15.85601806640625
1713990442.496539,47390,15.533599853515625
1713990445.6528685,47450,12.548904418945312
1713990447.7460601,47490,13.147628784179688
1713990448.2726426,47500,13.000015258789062
1713990452.453946,47580,13.128982543945312
1713990454.0215223,47610,18.405746459960938
1713990454.5468006,47620,15.636962890625
1713990455.5929475,47640,10.989227294921875
1713990457.1701164,47670,11.236663818359375
1713990457.6923604,47680,11.185531616210938
1713990458.2139568,47690,21.393264770507812
1713990460.831954,47740,14.376922607421875
1713990461.8771017,47760,10.016128540039062
1713990463.4481978,47790,14.324478149414062
1713990463.9713156,47800,16.193771362304688
1713990464.501093,47810,14.537918090820312
1713990465.0244255,47820,14.194793701171875
1713990466.0703852,47840,10.638916015625
1713990467.6369228,47870,16.086471557617188
1713990468.1603205,47880,13.304153442382812
1713990471.300549,47940,8.815460205078125
1713990475.7071207,48000,9.732421875
1713990476.7557192,48020,12.423492431640625
1713990478.330186,48050,19.490066528320312
1713990484.6294742,48170,11.220474243164062
1713990488.8430066,48250,10.859527587890625
1713990489.3650537,48260,16.54400634765625
1713990489.8904064,48270,15.550445556640625
1713990493.0375862,48330,14.310791015625
1713990496.7062848,48400,22.144744873046875
1713990499.3276708,48450,5.625244140625
1713990503.0261664,48520,21.275787353515625
1713990509.8669372,48650,10.594802856445312
1713990513.0197902,48710,19.8978271484375
1713990514.0755653,48730,15.891845703125
1713990515.6506414,48760,16.715606689453125
1713990519.3363793,48830,13.415985107421875
1713990522.4867816,48890,21.245559692382812
1713990524.0599616,48920,8.150726318359375
1713990525.108724,48940,16.01007080078125
1713990525.6335452,48950,13.576126098632812
1713990536.883682,49140,9.563552856445312
1713990537.4041235,49150,19.20361328125
1713990541.5976698,49230,14.891860961914062
1713990547.8969812,49350,11.554168701171875
1713990549.4669352,49380,12.11309814453125
1713990551.0398266,49410,12.498016357421875
1713990557.8613906,49540,17.833328247070312
1713990562.055949,49620,18.553680419921875
1713990566.2852595,49700,11.361480712890625
1713990566.810062,49710,15.442962646484375
1713990568.3829722,49740,5.94549560546875
1713990569.4331613,49760,14.50567626953125
1713990569.957893,49770,10.041488647460938
1713990577.3058739,49910,15.988555908203125
1713990581.4934583,49990,11.57708740234375
1713990589.3686311,50140,13.998870849609375
1713990594.2798567,50210,14.461532592773438
1713990597.4246013,50270,18.16790771484375
1713990598.9976888,50300,15.239578247070312
1713990599.5226495,50310,11.312606811523438
1713990602.6691897,50370,9.501953125
1713990609.4787738,50500,12.109207153320312
1713990610.5244124,50520,10.577392578125
1713990611.0489204,50530,13.2225341796875
1713990611.5740056,50540,20.1334228515625
1713990614.733755,50600,8.835174560546875
1713990617.3654926,50650,8.2127685546875
1713990624.1964133,50780,13.353927612304688
1713990632.6013937,50940,14.165374755859375
1713990636.2873218,51010,12.603057861328125
1713990638.9087727,51060,9.863815307617188
1713990639.4349558,51070,17.328231811523438
1713990642.581997,51130,15.73760986328125
1713990647.3063412,51220,13.48602294921875
1713990648.885107,51250,11.726043701171875
1713990649.4082901,51260,9.980911254882812
1713990650.456337,51280,14.928314208984375
1713990654.9010224,51340,20.273605346679688
1713990655.4223278,51350,11.715347290039062
1713990656.4795802,51370,8.142547607421875
1713990659.0922334,51420,5.7405853271484375
1713990660.6643426,51450,15.90338134765625
1713990668.5241575,51600,12.558547973632812
1713990671.1549869,51650,10.369110107421875
1713990674.2979577,51710,15.968673706054688
1713990677.9599383,51780,16.296096801757812
1713990680.0507233,51820,7.6667633056640625
1713990681.620347,51850,13.331436157226562
1713990689.4805903,52000,6.693115234375
1713990693.6747568,52080,6.7575531005859375
1713990695.7777653,52120,11.617584228515625
1713990696.2999885,52130,15.512863159179688
1713990705.7250664,52310,14.135635375976562
1713990707.293421,52340,10.71136474609375
1713990707.8160415,52350,12.935546875
1713990708.8660326,52370,9.984649658203125
1713990709.9121616,52390,7.2630462646484375
1713990710.4330251,52400,14.3819580078125
1713990713.7951539,52440,19.917556762695312
1713990714.3176618,52450,13.279632568359375
1713990720.0715103,52560,8.754928588867188
1713990723.2280924,52620,16.389312744140625
1713990725.3287573,52660,19.179779052734375
1713990737.4006438,52890,20.629379272460938
1713990744.2163107,53020,9.457366943359375
1713990748.4072902,53100,15.355880737304688
1713990751.0239081,53150,15.83746337890625
1713990751.5504339,53160,9.283950805664062
1713990752.5967498,53180,13.523849487304688
1713990753.1198657,53190,11.499267578125
1713990758.3656497,53290,12.567245483398438
1713990758.8915174,53300,8.524703979492188
1713990766.7777226,53450,12.6700439453125
1713990768.3463416,53480,14.549758911132812
1713990775.3914845,53590,10.600677490234375
1713990775.9170272,53600,5.002777099609375
1713990776.969037,53620,10.898818969726562
1713990777.4931464,53630,20.509735107421875
1713990782.7339873,53730,11.7857666015625
1713990786.405352,53800,10.2325439453125
1713990788.502455,53840,14.121109008789062
1713990790.598944,53880,15.1031494140625
1713990795.3303795,53970,18.954376220703125
1713990797.9582925,54020,10.84967041015625
1713990799.0046887,54040,12.536117553710938
1713990800.0579448,54060,15.158355712890625
1713990804.8006659,54150,12.657623291015625
1713990807.4220757,54200,17.465194702148438
1713990810.0410888,54250,4.8551025390625
1713990817.3857944,54390,12.952651977539062
1713990817.909997,54400,9.816619873046875
1713990818.9558947,54420,16.890167236328125
1713990821.5734365,54470,11.566085815429688
1713990826.297989,54560,13.870635986328125
1713990829.4424403,54620,8.355621337890625
1713990837.5098429,54750,13.7100830078125
1713990842.217194,54840,8.383087158203125
1713990843.26116,54860,13.693954467773438
1713990845.350041,54900,15.810699462890625
1713990845.8730233,54910,7.45928955078125
1713990847.9650304,54950,8.596954345703125
1713990851.1007664,55010,14.071395874023438
1713990854.2435136,55070,15.510345458984375
1713990856.8708675,55120,11.135848999023438
1713990857.9240746,55140,14.74993896484375
1713990858.451241,55150,13.4368896484375
1713990859.500944,55170,13.41168212890625
1713990865.2654026,55280,11.373077392578125
1713990867.3619335,55320,16.6943359375
1713990872.0768566,55410,10.396255493164062
1713990874.17228,55450,17.022628784179688
1713990876.2688892,55490,16.6741943359375
1713990878.8962708,55540,16.504119873046875
1713990879.418851,55550,15.223388671875
1713990881.5208066,55590,11.107147216796875
1713990885.194675,55660,16.587387084960938
1713990887.8143554,55710,16.38525390625
1713990888.8595068,55730,13.7275390625
1713990889.3827412,55740,4.290863037109375
